#UTest
#yaml:
#    date: 2022-12-02 14:14:57
#    transit_version: v3.2.6
#    app_or_command_line: app
#    console_command: |
#        transit 
#    stats:
#       number_of_significant_genes: 2
#    parameters:
#       normalization: TTR
#       control_condition: Glycerol
#       experimental_condition: Cholesterol
#       n_terminus: 0.0
#       c_terminus: 0.0
#       LOESS: false
#       ignore_codon: true
#       significance_threshold: 0.05
#    
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Log 2 FC	U Statistic	P Value	Adj P Value
Rv0165c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) 	8	156.00056760372624	156.88731961561504	0.00817747319404245	84.0	0.550921454694243	1.0
Rv0166	fadD5	acyl-CoA synthetase 	27	253.22364861992966	356.94580968773954	0.4952929210607887	932.0	0.7900792507227983	1.0
Rv0167	yrbE1A	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1A 	7	428.418225454464	147.4828504828334	-1.5384726498888825	91.5	0.322681795175521	1.0
Rv0168	yrbE1B	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1B 	14	3250.619519596402	1928.355663669693	-0.7533435354019418	420.0	0.18125636570061754	1.0
Rv0169	mce1A	MCE-FAMILY PROTEIN MCE1A 	39	721.3232127497407	416.1271575928845	-0.7936214059565538	2804.0	0.05544242153466389	1.0
Rv0170	mce1B	MCE-FAMILY PROTEIN MCE1B 	18	404.7838257358677	154.06834900877405	-1.3935811316778288	841.0	0.0037839906296505484	0.7015561109358288
Rv0171	mce1C	MCE-FAMILY PROTEIN MCE1C 	25	436.0099197432992	243.2543515638229	-0.8418953448704144	1237.0	0.577969030421736	1.0
Rv0172	mce1D	MCE-FAMILY PROTEIN MCE1D 	33	374.20802821216904	224.14770070242855	-0.7393908099492368	2163.0	0.08698532481901299	1.0
Rv0173	lprK	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) 	16	801.29522318269	412.0448068446691	-0.9595326478583699	418.0	0.19122486280026718	1.0
Rv0174	mce1F	MCE-FAMILY PROTEIN MCE1F 	31	849.4646292149648	531.985792111651	-0.6751661606101784	1645.5	0.08792443585246969	1.0
Rv0175	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	9	1044.4180858004415	707.5261300478194	-0.5618440105665141	114.5	0.5090668286246703	1.0
Rv0176	-	PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN 	15	2980.8108455973543	5506.604455397854	0.8854581534547896	346.0	0.2878825314099056	1.0
Rv0177	-	PROBABLE CONSERVED MCE ASSOCIATED PROTEIN 	12	538.6319597974042	210.15163632938456	-1.3578691449107916	263.5	0.12029203065889357	1.0
Rv0178	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	11	502.9907190066299	330.90430049065384	-0.6041177389249088	205.0	0.22599438159970286	1.0
Rv0179c	lprO	POSSIBLE LIPOPROTEIN LPRO 	22	205.0293174220402	193.8508189149634	-0.08088338770593885	925.0	0.7323149460931784	1.0
Rv0180c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	101.30036857857351	98.44456578573234	-0.041255947771141686	727.5	0.9621662508330927	1.0
Rv0181c	-	hypothetical protein Rv0181c 	15	130.8732034512379	151.45203701350445	0.21069124951524687	228.5	0.7773929565249652	1.0
Rv0182c	sigG	RNA polymerase factor sigma-70 	21	89.92137980801832	179.16935759470175	0.9945878434209527	604.0	0.26306758368675354	1.0
Rv0183	-	POSSIBLE LYSOPHOSPHOLIPASE 	15	249.93424271212376	344.2925480276109	0.462086380996314	386.5	0.4007555801729561	1.0
Rv0184	-	hypothetical protein Rv0184 	11	89.21699128020795	188.87494114747224	1.0820409047062247	65.0	0.7313198651008659	1.0
Rv0185	-	hypothetical protein Rv0185 	10	479.8350791999228	360.24124436082667	-0.41357526606251366	19.0	0.9450549450549449	1.0
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	65.77246153349411	124.84294789651159	0.924558759660675	615.0	0.7323223998854235	1.0
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	158.20057560839416	107.27472913103584	-0.560444590743787	55.0	0.7493229620293687	1.0
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	74.94312982135052	34.9035996429771	-1.1024203989645307	108.5	0.6646116295410063	1.0
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0	0	0	0.0	1.0	1.0
Rv0190	-	hypothetical protein Rv0190 	3	33.40012152541318	85.60833881957848	1.3578979796149746	17.0	0.9414137410170795	1.0
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	711.0790578296092	716.3484179400339	0.010651489285533949	546.0	0.7290696727053612	1.0
Rv0192	-	hypothetical protein Rv0192 	13	345.99356658027625	527.366463071846	0.6080606159297801	269.0	0.2612556254407631	1.0
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	36.90013426011217	474.91212836033685	3.6859626297643	3.0	0.26666666666666666	1.0
Rv0193c	-	hypothetical protein Rv0193c 	34	187.1006807606229	188.59039623209608	0.01144140235945916	1875.5	0.7232600610255795	1.0
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	326.1416121890995	351.26956164560846	0.10708004365197543	4248.0	0.6833759892883444	1.0
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	344.51792018553675	345.2703716024468	0.003147511696539716	77.0	0.8153156434547353	1.0
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	153.2862720135515	212.99972700785474	0.47462308327559855	93.0	0.852674566292102	1.0
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	99.8051250429334	120.57473097840963	0.2727417855320387	890.5	0.9476454756494924	1.0
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	129.71547196613685	121.9857776227278	-0.08863761588579529	845.0	0.6961267025424538	1.0
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	46.7144556835334	112.91777010437477	1.2733315810162813	65.0	0.17132621878931653	1.0
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	226.72582493560787	438.5722852342575	0.9518659175407157	39.0	0.530301500897377	1.0
Rv0201c	-	hypothetical protein Rv0201c 	8	22.075080319565746	32.309250316356554	0.5495285885088672	122.0	0.8439924074634986	1.0
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	16.085058525038054	47.21376443843411	1.5534863309946783	629.0	0.08719085494424182	1.0
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	271.53432130340894	296.1995812110319	0.12543503800329756	18.0	1.0	1.0
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	7.322248864021053	20.3971552919991	1.4780092464306407	166.0	0.9036618318340223	1.0
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	115.61470637517915	246.57064473243508	1.0926761284565507	70.5	0.26517547254947826	1.0
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	44.80016300414702	23.725099489204936	-0.9170898444190886	3.0	0.6926327840419602	1.0
Rv0207c	-	hypothetical protein Rv0207c 	9	61.01450771387497	125.16775021963561	1.0366386710661923	82.0	0.5202222918124833	1.0
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	0.0	28.041493628430175	4.860043749147862	10.5	0.22896853876016132	1.0
Rv0209	-	hypothetical protein Rv0209 	15	89.16396078422768	140.28617100288614	0.6538401897368239	202.0	0.4000481328657223	1.0
Rv0210	-	hypothetical protein Rv0210 	13	238.46753432415758	332.0160891845845	0.47746028807137186	138.5	0.5138284106065245	1.0
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	0.0	87.52509863919404	6.468014641029076	1.0	0.6926327840419602	1.0
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	230.25083776126903	221.7365509605463	-0.05435980247543544	75.5	0.8758995088091232	1.0
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	241.95472649938878	226.19081647436872	-0.09719676606393743	1371.0	0.9140959228331041	1.0
Rv0214	fadD4	acyl-CoA synthetase 	34	122.904293337699	188.27466981996832	0.6153036017288376	1171.0	0.28685258902492206	1.0
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	212.61505930826533	189.95685486095317	-0.1625720104823556	408.0	0.8186958140997223	1.0
Rv0216	-	hypothetical protein Rv0216 	23	11.981861777488996	30.40680174104988	1.3435419824784338	187.0	0.18322299263472464	1.0
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	118.63793166081454	136.61985662098778	0.20360183212553887	541.0	0.7246812322491676	1.0
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	207.05408669386875	337.06401058430953	0.7030149163947141	363.0	0.2509411626535236	1.0
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	273.4438520607073	181.13919660857914	-0.5941458617807491	129.0	0.21365629070922534	1.0
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	94.70803690025036	123.3689434211849	0.3814204971331992	266.0	0.23035021648129894	1.0
Rv0221	-	hypothetical protein Rv0221 	28	182.840665260675	188.22212609095178	0.04184925801332122	770.0	0.7953606022019138	1.0
Rv0222	echA1	enoyl-CoA hydratase 	8	182.4206637325111	109.97992847113537	-0.7300289068812784	68.5	0.21373811188506964	1.0
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	25	79.78695696929042	100.20649257216249	0.32875115772679236	478.0	0.7098393872793497	1.0
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	0	0	0	0.0	1.0	1.0
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0.0	10.499877743391888	3.5235466186709443	1.5	1.0	1.0
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	788.3028682180601	1023.174215254447	0.3762298839455849	1.0	0.8	1.0
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	0	0	0	0.0	1.0	1.0
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	949.1034532865165	935.9976658942502	-0.020060418960747214	2.0	1.0	1.0
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	350.94572135069035	219.16062958972108	-0.67925926164022	208.5	0.1905434373675866	1.0
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	428.237272415119	606.3598101603262	0.5017637653167304	348.0	0.5224211848864911	1.0
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	198.64072274874474	213.46581573259596	0.10384364031835042	2401.0	0.8560735552781313	1.0
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	334.8345516195363	341.0326331112156	0.026461388615311252	150.0	0.7440151121559264	1.0
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	365.0467827580202	243.32891503689572	-0.5851735976974282	253.0	0.8242492881379546	1.0
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	119.95043643632667	95.34978214623295	-0.331136859440458	465.0	0.28050948409935517	1.0
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	22.947142316068472	85.27343073260606	1.8937817992820922	504.0	0.39143385079000914	1.0
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0	0	0	0.0	1.0	1.0
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	0	0	0	0.0	1.0	1.0
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	68.98358432818621	138.75355203178273	1.008199707251142	64.5	0.7075819293965335	1.0
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	297.90108390480793	185.9249902697774	-0.6801126761591682	3.0	0.8	1.0
Rv0239	-	hypothetical protein Rv0239 	2	696.0025323858555	279.9987329412281	-1.3136722566317431	11.0	0.5333333333333333	1.0
Rv0240	-	hypothetical protein Rv0240 	9	63.27523022516524	51.56873086380195	-0.2951443111339883	136.5	0.7821802228489441	1.0
Rv0241c	-	hypothetical protein Rv0241c 	16	62.514513171603106	74.26401546200483	0.24847216377688774	88.0	0.6772033222501539	1.0
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	19.500070950465776	9.02499297410596	-1.1114816592053511	67.0	0.17597666588638172	1.0
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	62.5668943145714	47.7782114432746	-0.38904664541146583	455.5	0.9445557091333606	1.0
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	15.23338875959463	74.8362088461687	2.2964995606567458	419.0	0.014611285442986404	1.0
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	3.950014372017427	18.793775125545114	2.2503250839331566	25.5	0.5222321534371408	1.0
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	74.29572486838302	96.62030355149754	0.37904718782656754	999.0	0.8156273535475996	1.0
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	64.60023504615842	22.618600363268108	-1.514029755869851	43.0	0.19225082840940244	1.0
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	39	46.75806486476058	43.25641054962265	-0.11230126922677511	939.0	0.02290976863053115	1.0
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	67.60738884474674	36.18539544593936	-0.9017733900327842	520.5	0.02637568970805473	1.0
Rv0250c	-	hypothetical protein Rv0250c 	4	84.35030690624555	66.42484857437856	-0.344670283853067	8.0	1.0	1.0
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	96.48035104107376	59.78970730612305	-0.690338008091382	59.0	0.5507039968819603	1.0
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	179.466170224048	226.85457294619883	0.3380558234798756	1678.0	0.9859558523523606	1.0
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	61.16022252976857	59.61485587789	-0.03692176430925463	51.0	0.9722548360079944	1.0
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	53.780195677746136	417.2043980267693	2.9556074567991906	25.0	0.09243959121897401	1.0
Rv0255c	cobQ1	cobyric acid synthase 	15	55.55404828570567	99.6403368598262	0.8428378527410677	316.0	0.7227377309116934	1.0
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	165.4363162211494	157.80401724807604	-0.06814203376759459	1629.0	0.7490895344463543	1.0
Rv0257	-	hypothetical protein Rv0257 	3	121.26710789366582	145.29155741279268	0.2607625819443826	19.5	0.8842025763962539	1.0
Rv0258c	-	hypothetical protein Rv0258c 	8	255.75093054264732	219.5489491332611	-0.22019686013646894	10.0	0.7111111111111111	1.0
Rv0259c	-	hypothetical protein Rv0259c 	8	107.58039142826196	85.8299109739812	-0.3258627361774194	47.0	0.8619424132898004	1.0
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	14.655608879580832	77.92202582765837	2.4105782780441913	95.5	0.04629676984557054	1.0
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	25	114.12184380058306	133.58201323655027	0.22715080158257986	374.0	0.7912852397922252	1.0
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	92.28033575943496	140.8397249552007	0.609959156539689	59.0	0.5461356400900985	1.0
Rv0263c	-	hypothetical protein Rv0263c 	16	712.8207753967467	1565.943714656499	1.1354210677855885	243.5	0.9831250859075356	1.0
Rv0264c	-	hypothetical protein Rv0264c 	10	201.24517666942234	239.67194544831358	0.25210683975124065	156.5	0.886103326823763	1.0
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	372.7388561999609	318.47163136765414	-0.22700035414944564	147.5	0.5203920693470766	1.0
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	365.1572109672968	405.39451379289926	0.1508088443596487	2358.0	0.8592112435453075	1.0
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	359.98130978198316	309.694410567801	-0.21707665864621398	495.0	0.5542855514182361	1.0
Rv0268c	-	hypothetical protein Rv0268c 	13	362.9596539519389	352.82469168178136	-0.04085766097052456	325.0	0.4999327012547782	1.0
Rv0269c	-	hypothetical protein Rv0269c 	11	256.61204478689865	278.8159949982403	0.11972443865285019	151.0	0.7653210120663847	1.0
Rv0270	fadD2	acyl-CoA synthetase 	25	352.25780341935047	264.76802152927365	-0.41190278119771834	1142.0	0.5586959245682681	1.0
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	207.62218399897029	175.53802407484005	-0.24217702790578907	1600.0	0.8690137851896563	1.0
Rv0272c	-	hypothetical protein Rv0272c 	16	29.80010842686565	77.30245266697901	1.3751966090772751	145.0	0.16700744089878228	1.0
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	62.47022729618446	99.67479474808806	0.6740599502864908	193.0	0.871736527785669	1.0
Rv0274	-	hypothetical protein Rv0274 	8	230.96084034459363	236.80937576807804	0.036077939446499716	51.0	0.9726059158537463	1.0
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	9	145.88386412771533	122.26212424254949	-0.2548427804335619	77.0	0.8130507414849536	1.0
Rv0276	-	hypothetical protein Rv0276 	17	292.3077302202128	202.35282970801975	-0.5306149585820991	550.0	0.18333192757263528	1.0
Rv0277c	-	hypothetical protein Rv0277c 	6	266.30096892866857	171.9928868335673	-0.6307087776163762	32.5	1.0	1.0
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	136.45049647133618	154.26988461241436	0.17707881366924216	498.0	0.870491956526413	1.0
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	103.2886111068563	147.66584260023393	0.5156549595996603	542.0	0.6951373560245653	1.0
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	198.89202801093802	229.809393258945	0.20845231685679216	946.0	0.4345776820260149	1.0
Rv0281	-	hypothetical protein Rv0281 	14	127.56969492801753	188.14207454215173	0.5605368698429902	277.0	0.319921645149568	1.0
Rv0282	-	hypothetical protein Rv0282 	24	435.00158274115967	215.2233327503702	-1.0151861586274087	3.0	0.8	1.0
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	0	0	0	0.0	1.0	1.0
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	0	0	0	0.0	1.0	1.0
Rv0285	PE5	PE FAMILY PROTEIN 	5	0	0	0	0.0	1.0	1.0
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	3.950014372017427	4.4750001325501	0.18002982260464476	9.0	0.8928459290408108	1.0
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0	0	0	0.0	1.0	1.0
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0	0	0	0.0	1.0	1.0
Rv0289	-	hypothetical protein Rv0289 	13	0	0	0	0.0	1.0	1.0
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0	0	0	0.0	1.0	1.0
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	0	0	0	0.0	1.0	1.0
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	61.95022540417205	155.6997121828632	1.3295848408461657	4.0	0.4	1.0
Rv0293c	-	hypothetical protein Rv0293c 	27	165.47707267196162	164.68356223902734	-0.006934780526170825	655.0	0.39592680734688146	1.0
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	62.220226386563105	97.7873798977496	0.652264643853226	186.0	0.739194758481985	1.0
Rv0295c	-	hypothetical protein Rv0295c 	10	1.7666730946575833	274.4624960194171	7.279430106961421	32.0	0.03570591058802143	1.0
Rv0296c	-	PROBABLE SULFATASE 	42	115.53256321916069	122.11597294736313	0.07995238215622873	1714.0	0.44422436566912094	1.0
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	159.6862952998582	331.77082740018375	1.0549465335765986	73.0	0.3198806754980282	1.0
Rv0298	-	hypothetical protein Rv0298 	5	359.8763093999421	183.0181757278188	-0.9755142018156125	42.0	0.36864278062566236	1.0
Rv0299	-	hypothetical protein Rv0299 	2	234.6008535886806	347.44919735261385	0.566593785512026	1.0	0.8	1.0
Rv0300	-	hypothetical protein Rv0300 	5	719.2426169442567	633.3291890545969	-0.1835229344400875	60.0	0.5183473948796611	1.0
Rv0301	-	hypothetical protein Rv0301 	7	292.27249199676146	245.63509266922716	-0.25079736632266925	109.5	0.6498645569856536	1.0
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	328.0440507220115	329.213656639121	0.005134626551088456	95.0	0.9176836961926473	1.0
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	200.1673949701658	245.6288253357451	0.29527288113928246	277.0	0.8460176145005961	1.0
Rv0304c	PPE5	PPE FAMILY PROTEIN 	136	149.60972802430356	163.82920588802372	0.1309885834776541	18421.0	0.524676004813598	1.0
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	207.65865029706544	166.68591122599892	-0.31708180166248773	3274.5	0.20087870776878236	1.0
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	157.81485991926405	160.6105530811345	0.02533363315598816	86.0	0.6324450461910514	1.0
Rv0307c	-	hypothetical protein Rv0307c 	9	235.78657218859902	172.51749175350727	-0.4507389147339677	120.0	0.3745331125822221	1.0
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	124.80045408298098	73.94715335485039	-0.7550566674205282	210.5	0.16666878230453896	1.0
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	114.0379149237816	101.52132585091928	-0.16773075054332895	140.0	0.6857417816317817	1.0
Rv0310c	-	hypothetical protein Rv0310c 	12	24.857233299494833	29.19637349254668	0.23212345368355078	80.5	0.4507864143886442	1.0
Rv0311	-	hypothetical protein Rv0311 	17	83.20030272198733	158.66325234460226	0.9313073446649339	173.0	0.7629664206863176	1.0
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	107.80039222872877	108.66926460860583	0.011581527163957443	188.5	0.44576555223436776	1.0
Rv0313	-	hypothetical protein Rv0313 	5	186.66067915968932	322.154658754894	0.7873354081437904	44.0	0.708073748786579	1.0
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	495.2184685052903	544.453017456117	0.13674244074972797	62.0	0.6309494337080543	1.0
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	221.76747356145097	189.616247338808	-0.22596519481947064	207.0	0.20120921026582406	1.0
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	275.06766749272407	127.45814151473876	-1.1097630398437741	106.0	0.0817237115521655	1.0
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	377.89304161998797	277.9740578421269	-0.4430277050715307	314.0	0.6361152708961471	1.0
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	117.14328336543545	110.6709796424451	-0.08199727145137647	126.0	0.2539147675086607	1.0
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	161.70058834309313	262.5578327396201	0.69931030738805	65.5	0.7512760460254954	1.0
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	4853.41765902516	7070.074054339919	0.5427243103665892	315.0	0.7119523361506535	1.0
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	36.920134332881865	103.54009309177772	1.4877098131119137	35.0	0.31931618588740274	1.0
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	80.59404323918469	131.34820862992274	0.7046514074263461	503.0	0.9175859541521706	1.0
Rv0323c	-	hypothetical protein Rv0323c 	12	134.08620215463137	154.4104434647787	0.20360954426162176	88.0	0.6935083316748498	1.0
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	44.44301884754508	68.0177317866725	0.6139540798269816	85.0	0.591281942883956	1.0
Rv0325	-	hypothetical protein Rv0325 	6	714.919267880538	637.6404821271827	-0.1650371098592837	82.0	0.6309494337080543	1.0
Rv0326	-	hypothetical protein Rv0326 	9	207.24075403971938	127.81991565814465	-0.6971950973842823	56.0	0.7056225976313362	1.0
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	268.6827957766975	179.8543126066744	-0.5790751927434409	262.0	0.666455334347227	1.0
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	17.700064401192016	143.35703238570312	3.017786163148541	68.0	0.20502396759454922	1.0
Rv0329c	-	hypothetical protein Rv0329c 	9	400.22145619463663	308.5797437188536	-0.37515515202024446	52.0	0.9185192292406844	1.0
Rv0330c	-	hypothetical protein Rv0330c 	9	282.75102878175375	406.7990626077559	0.524784081348322	116.0	0.6957585747049773	1.0
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	185.0873401018056	129.53470894888503	-0.5148674976084984	458.0	0.9203179919360897	1.0
Rv0332	-	hypothetical protein Rv0332 	12	304.6556539356686	380.46767465643586	0.3205943697113217	220.0	0.6509179549930708	1.0
